id,planta,periodo_formatado,risco_classificacao,classificacao_original,data_criacao,risco,dt_atualizacao,status_id,status,status_codigo,peso_matematico,mes_ref,is_present
92743D-750,Siqueira das Pedras 2,2023-11,4,1,2026-03-04 16:00:55,Alto,2024-08-02 04:55:02,ST-01,Aberto,300,5,2024-08-15,True
E58772-2392,Porto do Galho 4,2023-01,2,2,2024-11-14 12:35:02,Crítico,2024-07-23 11:43:18,ST-01,Cancelado,300,5,2024-07-19,True
EE6707-6214,Nunes 0,2023-07,2,2,2025-08-04 21:20:25,Crítico,2024-08-23 02:13:39,ST-01,Em Andamento,400,5,2024-09-23,True
C61B74-2936,Gomes de Garcia 3,2023-01,3,1,2024-09-25 18:52:13,Alto,2025-08-02 13:15:23,ST-01,Cancelado,100,10,2024-09-15,True
8A81AD-4873,Cardoso Verde 1,2023-05,2,2,2025-04-01 07:39:51,Médio,2026-04-14 14:30:21,ST-01,Aberto,200,10,2024-09-04,True
1C1BF4-6272,Nunes 0,2024-01,3,1,2025-02-07 05:48:14,Médio,2025-07-23 23:37:19,ST-02,Concluído,200,5,2026-06-25,True
27C910-2781,Cardoso Verde 1,2023-03,3,3,2024-10-05 07:13:58,Baixo,2025-08-02 13:15:23,ST-01,Cancelado,200,10,2024-08-15,True
995F16-1984,Nunes 0,2023-02,4,1,2025-07-29 15:17:46,Baixo,2025-10-10 09:10:13,ST-02,Cancelado,400,10,2025-08-20,True
39C7D9-3839,Gomes de Garcia 3,2023-10,4,1,2025-03-12 07:07:09,Médio,2025-03-06 20:48:27,ST-01,Em Andamento,400,5,2025-05-25,True
50322E-2962,Nunes 0,2023-03,1,1,2026-03-06 11:04:58,Baixo,2024-08-23 02:13:39,ST-02,Cancelado,400,5,2024-09-15,True
267CD7-2113,Cardoso Verde 1,2023-09,4,1,2024-10-27 20:51:29,Crítico,2026-05-12 08:01:18,ST-01,Cancelado,400,5,2024-07-19,True
AD075C-688,Porto do Galho 4,2023-10,2,3,2025-05-04 00:13:23,Baixo,2026-06-19 17:33:40,ST-01,Cancelado,200,5,2025-05-25,True
A803DA-3581,Porto do Galho 4,2023-05,1,3,2025-11-13 10:53:35,Médio,2026-04-02 19:32:03,ST-01,Concluído,400,5,2026-05-18,True
6C7233-700,Porto do Galho 4,2023-11,4,1,2026-06-06 12:33:07,Baixo,2025-06-18 07:04:20,ST-02,Cancelado,300,10,2026-06-25,True
27CEA8-53,Cardoso Verde 1,2023-04,4,4,2025-03-21 18:54:57,Baixo,2025-07-23 23:37:19,ST-02,Aberto,200,10,2026-05-25,True
A8C40C-3028,Siqueira das Pedras 2,2023-02,2,1,2025-04-22 09:18:08,Médio,2026-05-12 08:01:18,ST-01,Em Andamento,200,10,2024-07-19,True
F80555-2554,Nunes 0,2023-02,1,2,2024-11-12 06:04:20,Crítico,2026-05-12 08:01:18,ST-02,Em Andamento,200,10,2024-07-19,True
190091-3803,Cardoso Verde 1,2023-09,3,2,2024-10-22 22:45:23,Médio,2025-07-23 23:37:19,ST-01,Em Andamento,200,5,2025-12-23,True
13C0D2-2100,Cardoso Verde 1,2024-01,1,4,2024-08-05 19:54:55,Baixo,2025-11-22 23:28:44,ST-02,Concluído,200,10,2024-09-04,True
ED3AB2-2835,Nunes 0,2023-01,3,2,2026-06-07 07:14:37,Crítico,2026-04-14 14:30:21,ST-01,Concluído,400,10,2024-09-15,True
65B1FA-4463,Porto do Galho 4,2024-01,2,3,2024-09-10 02:47:37,Alto,2026-05-16 01:41:14,ST-01,Concluído,200,5,2024-07-19,True
31AA01-5686,Siqueira das Pedras 2,2023-02,3,3,2024-07-22 07:30:25,Baixo,2026-06-14 09:27:06,ST-01,Cancelado,100,5,2026-05-18,True
60CDB9-1554,Nunes 0,2023-10,1,1,2025-04-25 00:24:27,Crítico,2026-06-14 09:27:06,ST-02,Cancelado,100,10,2025-05-25,True
0AE99D-3810,Porto do Galho 4,2023-05,4,4,2025-12-25 06:02:51,Baixo,2025-11-22 23:28:44,ST-01,Aberto,300,10,2024-09-04,True
E41282-4444,Cardoso Verde 1,2023-08,3,2,2025-09-21 10:40:49,Crítico,2025-07-23 23:37:19,ST-01,Concluído,300,5,2026-06-25,True
939F55-766,Cardoso Verde 1,2023-03,2,2,2025-07-30 08:28:20,Médio,2024-08-23 02:13:39,ST-02,Cancelado,100,5,2025-12-23,True
C8AEE2-2815,Nunes 0,2023-05,3,1,2025-05-18 15:12:03,Alto,2025-11-22 23:28:44,ST-01,Concluído,400,5,2024-09-04,True
BF7D33-6420,Porto do Galho 4,2023-02,3,2,2026-03-17 01:47:08,Baixo,2026-04-24 03:21:18,ST-01,Em Andamento,300,5,2025-12-23,True
636F01-2751,Gomes de Garcia 3,2023-09,4,2,2026-05-04 18:17:27,Alto,2026-06-14 09:27:06,ST-02,Cancelado,200,10,2026-06-25,True
AED78B-6625,Nunes 0,2023-09,2,2,2025-08-22 21:51:33,Crítico,2025-04-03 20:47:40,ST-01,Concluído,300,5,2025-05-25,True
E080F7-5630,Gomes de Garcia 3,2023-04,3,1,2024-12-23 01:03:53,Médio,2025-11-22 23:28:44,ST-02,Em Andamento,300,10,2025-05-25,True
6B0B7A-2039,Gomes de Garcia 3,2023-12,3,1,2026-06-25 19:16:29,Crítico,2026-06-19 17:33:40,ST-01,Aberto,200,5,2024-11-12,True
A1B3FF-3720,Gomes de Garcia 3,2023-04,1,1,2026-06-22 01:58:21,Crítico,2025-01-20 20:32:14,ST-02,Concluído,400,5,2025-08-20,True
B01571-1035,Gomes de Garcia 3,2023-02,3,2,2024-07-14 22:34:08,Baixo,2026-04-14 14:30:21,ST-01,Em Andamento,300,5,2024-08-15,True
D895CC-5005,Nunes 0,2023-03,4,1,2025-07-09 19:38:22,Crítico,2026-05-16 01:41:14,ST-01,Aberto,100,5,2026-05-18,True
95974A-5960,Porto do Galho 4,2023-09,3,1,2026-06-08 04:36:32,Médio,2025-01-20 20:32:14,ST-01,Aberto,400,10,2024-09-23,True
11ACC5-1933,Cardoso Verde 1,2023-01,4,1,2024-12-20 07:02:21,Alto,2025-07-23 23:37:19,ST-02,Aberto,100,5,2026-05-18,True
44BA39-3465,Cardoso Verde 1,2023-04,4,2,2025-08-11 08:21:00,Crítico,2025-01-20 20:32:14,ST-02,Cancelado,400,5,2025-05-25,True
D74EDC-2928,Gomes de Garcia 3,2023-07,4,4,2026-01-19 21:03:44,Baixo,2024-07-23 11:43:18,ST-01,Concluído,300,10,2024-08-15,True
33F468-555,Cardoso Verde 1,2023-01,2,2,2025-11-17 15:58:19,Alto,2025-11-22 23:28:44,ST-02,Em Andamento,300,5,2026-06-25,True
DC25E0-4315,Porto do Galho 4,2023-11,4,4,2025-07-21 12:02:50,Crítico,2025-11-22 23:28:44,ST-01,Concluído,300,10,2025-12-23,True
213C6D-5027,Porto do Galho 4,2023-04,4,4,2026-03-05 20:01:11,Crítico,2025-03-06 20:48:27,ST-02,Cancelado,400,5,2024-11-12,True
B67640-3247,Nunes 0,2023-05,1,4,2025-10-23 05:27:03,Crítico,2024-11-04 13:58:14,ST-02,Concluído,100,5,2024-08-15,True
555819-1634,Porto do Galho 4,2023-03,4,2,2026-01-11 19:51:22,Baixo,2026-06-19 17:33:40,ST-02,Em Andamento,400,10,2025-08-20,True
3C9EEA-3520,Cardoso Verde 1,2023-09,2,3,2025-05-30 17:10:49,Médio,2025-10-08 04:41:09,ST-01,Aberto,200,5,2024-09-23,True
3286C9-3612,Gomes de Garcia 3,2023-09,2,4,2026-04-18 18:16:47,Crítico,2025-06-18 07:04:20,ST-02,Concluído,200,10,2024-09-04,True
32505D-3081,Siqueira das Pedras 2,2023-11,1,3,2026-05-20 13:05:48,Crítico,2026-06-19 17:33:40,ST-01,Em Andamento,100,10,2024-07-19,True
199ED3-6548,Siqueira das Pedras 2,2024-01,3,3,2026-06-16 09:37:13,Alto,2024-11-24 08:48:46,ST-01,Cancelado,300,10,2026-06-25,True
0D847D-4077,Cardoso Verde 1,2023-06,4,1,2025-11-30 04:41:37,Crítico,2026-06-19 17:33:40,ST-01,Cancelado,200,5,2024-08-15,True
D52026-2000,Porto do Galho 4,2023-06,3,3,2025-01-21 23:50:48,Baixo,2025-04-03 20:47:40,ST-01,Cancelado,200,5,2025-05-25,True
DE526B-247,Siqueira das Pedras 2,2023-02,1,2,2025-11-19 14:57:31,Alto,2024-11-04 13:58:14,ST-01,Aberto,400,10,2024-08-15,True
116CD9-2138,Siqueira das Pedras 2,2023-07,2,4,2025-06-11 01:01:45,Crítico,2025-10-10 09:10:13,ST-01,Em Andamento,200,10,2024-09-04,True
3CE2F2-1356,Gomes de Garcia 3,2023-04,2,4,2025-04-17 02:02:17,Médio,2024-07-23 11:43:18,ST-02,Concluído,100,5,2025-08-29,True
A5D2D5-2601,Nunes 0,2023-11,3,2,2025-05-04 00:13:23,Baixo,2024-08-23 02:13:39,ST-02,Concluído,200,5,2025-08-20,True
503A39-2247,Gomes de Garcia 3,2023-04,3,4,2024-12-12 19:39:41,Alto,2025-10-08 04:41:09,ST-01,Em Andamento,400,10,2024-09-15,True
235271-5387,Porto do Galho 4,2023-09,1,2,2025-12-23 17:49:49,Médio,2025-04-03 20:47:40,ST-01,Aberto,400,5,2024-09-15,True
D093D4-4629,Nunes 0,2023-11,3,3,2025-07-21 08:34:11,Médio,2025-11-22 23:28:44,ST-01,Concluído,100,10,2024-09-23,True
AB2238-2447,Gomes de Garcia 3,2023-10,1,2,2026-06-19 04:40:06,Alto,2025-10-08 04:41:09,ST-01,Concluído,300,10,2026-05-18,True
217D37-5536,Porto do Galho 4,2023-06,1,4,2024-11-21 16:32:59,Alto,2025-06-18 07:04:20,ST-01,Concluído,400,5,2025-08-20,True
AF88E2-3577,Nunes 0,2023-01,1,2,2024-07-22 02:02:38,Crítico,2024-08-02 04:55:02,ST-02,Em Andamento,200,10,2025-05-25,True
3E2320-4828,Porto do Galho 4,2023-09,4,3,2025-11-17 01:20:30,Baixo,2026-04-02 19:32:03,ST-01,Em Andamento,400,10,2024-08-15,True
4E0EF1-704,Cardoso Verde 1,2023-03,1,1,2025-11-23 01:18:55,Baixo,2026-05-12 08:01:18,ST-01,Cancelado,200,5,2025-12-23,True
E158C6-3380,Cardoso Verde 1,2023-07,3,4,2025-04-28 12:02:40,Crítico,2026-05-16 01:41:14,ST-01,Concluído,100,5,2025-12-23,True
E89D49-6538,Cardoso Verde 1,2023-04,3,1,2025-02-03 08:55:52,Crítico,2026-04-24 03:21:18,ST-02,Em Andamento,100,5,2025-08-20,True
C89575-2139,Siqueira das Pedras 2,2023-11,3,1,2026-01-12 03:52:19,Alto,2025-10-08 04:41:09,ST-02,Cancelado,300,5,2026-05-18,True
0C3713-4225,Nunes 0,2023-07,3,1,2026-05-19 15:35:29,Alto,2025-04-03 20:47:40,ST-01,Aberto,400,10,2025-08-29,True
077A86-6345,Nunes 0,2023-12,1,4,2025-06-02 10:52:42,Crítico,2026-06-14 09:27:06,ST-02,Cancelado,100,10,2025-08-20,True
227E79-1519,Nunes 0,2023-03,3,2,2024-09-29 22:39:48,Baixo,2026-04-14 14:30:21,ST-02,Cancelado,100,5,2026-05-18,True
D31A7D-5316,Siqueira das Pedras 2,2023-05,2,3,2025-12-20 14:48:53,Médio,2026-06-14 09:27:06,ST-01,Concluído,200,5,2024-09-15,True
321386-4636,Nunes 0,2023-10,3,1,2025-12-18 20:05:40,Baixo,2026-04-02 19:32:03,ST-02,Concluído,300,10,2026-05-18,True
9E6C79-1823,Siqueira das Pedras 2,2023-10,1,2,2026-01-07 11:33:20,Baixo,2024-11-24 08:48:46,ST-01,Aberto,400,10,2024-09-15,True
E9FFC6-1259,Porto do Galho 4,2023-10,3,2,2024-10-11 11:11:13,Crítico,2025-10-08 04:41:09,ST-02,Em Andamento,100,5,2024-08-15,True
65ADAA-2406,Siqueira das Pedras 2,2023-06,4,2,2024-11-09 05:19:54,Crítico,2024-07-23 11:43:18,ST-01,Em Andamento,200,10,2024-09-23,True
62F9A3-120,Porto do Galho 4,2023-07,2,3,2025-09-05 19:32:16,Baixo,2025-04-03 20:47:40,ST-02,Concluído,100,5,2025-08-20,True
0CD51A-1588,Siqueira das Pedras 2,2023-07,1,4,2025-02-04 14:02:46,Crítico,2026-06-19 17:33:40,ST-01,Em Andamento,300,10,2024-08-15,True
E60586-293,Nunes 0,2023-12,1,3,2026-02-01 23:33:08,Crítico,2024-11-04 13:58:14,ST-02,Aberto,100,10,2025-05-25,True
BF7558-3850,Nunes 0,2023-08,4,2,2025-01-19 13:29:56,Baixo,2025-07-23 23:37:19,ST-02,Concluído,200,10,2026-05-18,True
2AEB03-6571,Porto do Galho 4,2023-12,2,1,2024-08-18 18:52:19,Crítico,2025-06-18 07:04:20,ST-01,Em Andamento,300,5,2026-05-18,True
7992D9-5627,Nunes 0,2023-07,1,2,2025-01-25 15:41:24,Médio,2025-10-10 09:10:13,ST-01,Aberto,100,5,2026-06-25,True
646F67-1713,Siqueira das Pedras 2,2023-11,2,1,2024-08-03 13:57:54,Baixo,2025-10-08 04:41:09,ST-01,Concluído,200,10,2024-11-12,True
DB4EF0-2393,Porto do Galho 4,2023-03,1,2,2024-07-29 00:39:39,Alto,2026-05-12 08:01:18,ST-02,Em Andamento,100,10,2024-07-19,True
BBC75B-2240,Gomes de Garcia 3,2023-07,2,1,2025-10-03 15:14:12,Alto,2024-08-23 02:13:39,ST-01,Cancelado,300,10,2026-05-25,True
943A1F-4855,Gomes de Garcia 3,2023-06,3,4,2025-07-11 12:30:51,Médio,2025-11-22 23:28:44,ST-01,Cancelado,100,5,2024-09-15,True
325852-1017,Porto do Galho 4,2023-02,4,3,2025-04-03 19:53:59,Alto,2024-08-12 14:20:14,ST-01,Cancelado,300,5,2025-08-20,True
954FE6-1227,Gomes de Garcia 3,2023-10,1,4,2024-12-10 02:37:26,Médio,2026-04-14 14:30:21,ST-01,Concluído,400,10,2024-07-19,True
8D8C80-6085,Cardoso Verde 1,2023-06,2,2,2025-01-10 22:27:19,Baixo,2025-06-18 07:04:20,ST-02,Em Andamento,100,10,2026-05-18,True
3A2E0D-110,Nunes 0,2024-01,2,2,2024-10-27 06:58:05,Alto,2026-04-02 19:32:03,ST-01,Cancelado,300,5,2025-08-29,True
0599D6-3802,Siqueira das Pedras 2,2023-11,1,1,2024-10-28 17:09:51,Alto,2025-10-10 09:10:13,ST-01,Cancelado,300,5,2024-08-15,True
FD5E85-2702,Porto do Galho 4,2023-03,3,1,2025-04-21 10:38:24,Alto,2024-11-24 08:48:46,ST-01,Cancelado,200,5,2025-08-20,True
8BE789-1322,Nunes 0,2023-06,3,1,2025-08-21 06:43:12,Alto,2025-10-08 04:41:09,ST-01,Concluído,200,5,2026-05-25,True
FC0A24-4183,Siqueira das Pedras 2,2024-01,1,2,2026-01-26 04:54:28,Crítico,2024-11-24 08:48:46,ST-01,Cancelado,200,10,2026-06-25,True
1275E0-3861,Siqueira das Pedras 2,2023-02,2,3,2024-10-23 07:55:42,Crítico,2025-10-10 09:10:13,ST-02,Concluído,300,5,2026-06-25,True
E9BFE8-337,Gomes de Garcia 3,2023-11,1,2,2026-04-24 21:51:28,Alto,2026-05-16 01:41:14,ST-02,Cancelado,400,5,2026-06-25,True
07D954-3067,Gomes de Garcia 3,2023-02,3,2,2026-04-08 09:40:23,Crítico,2026-04-24 03:21:18,ST-01,Concluído,200,5,2024-09-15,True
A6A652-976,Porto do Galho 4,2023-05,2,1,2026-02-21 21:19:04,Baixo,2025-06-18 07:04:20,ST-01,Concluído,400,10,2024-11-12,True
42D32C-4385,Porto do Galho 4,2023-02,3,2,2025-02-14 04:04:08,Alto,2025-04-03 20:47:40,ST-01,Concluído,200,10,2025-12-23,True
CFEF02-3026,Gomes de Garcia 3,2023-04,2,4,2024-09-06 12:19:54,Alto,2024-08-23 02:13:39,ST-02,Concluído,400,5,2024-09-04,True
8B7771-4370,Cardoso Verde 1,2023-05,1,4,2026-04-22 18:50:14,Médio,2025-01-20 20:32:14,ST-02,Aberto,200,10,2024-11-12,True
578D2A-5976,Cardoso Verde 1,2023-02,1,3,2026-04-18 11:26:28,Baixo,2026-06-19 17:33:40,ST-01,Em Andamento,100,5,2025-08-29,True
106D68-1705,Porto do Galho 4,2023-09,3,2,2025-12-28 14:29:21,Crítico,2026-06-19 17:33:40,ST-01,Cancelado,400,10,2024-09-15,True
1F06A1-1965,Cardoso Verde 1,2023-03,2,2,2025-10-03 07:59:28,Alto,2026-04-24 03:21:18,ST-02,Aberto,200,5,2026-05-18,True
28CB6E-3392,Siqueira das Pedras 2,2023-09,2,3,2025-05-06 15:56:26,Crítico,2025-07-23 23:37:19,ST-01,Aberto,400,10,2026-05-18,True
8EE9BF-3713,Gomes de Garcia 3,2023-08,2,2,2026-04-12 10:40:14,Alto,2025-10-08 04:41:09,ST-02,Aberto,300,10,2025-08-29,True
B1219C-2236,Porto do Galho 4,2023-05,1,1,2026-06-12 14:25:22,Crítico,2025-07-23 23:37:19,ST-01,Cancelado,400,5,2024-09-23,True
3C1CF7-3474,Siqueira das Pedras 2,2023-07,3,4,2025-04-16 19:19:27,Alto,2026-04-02 19:32:03,ST-01,Aberto,400,5,2025-08-29,True
74E735-1233,Porto do Galho 4,2023-07,3,1,2024-07-23 01:19:09,Alto,2024-08-02 04:55:02,ST-01,Em Andamento,100,10,2024-11-12,True
87DA4F-813,Cardoso Verde 1,2023-01,3,1,2024-09-17 05:50:32,Baixo,2025-10-10 09:10:13,ST-02,Em Andamento,400,10,2025-08-20,True
C34F9E-703,Cardoso Verde 1,2023-02,4,1,2024-11-25 20:20:47,Médio,2025-10-08 04:41:09,ST-01,Cancelado,200,10,2024-09-04,True
316E6C-2303,Siqueira das Pedras 2,2023-05,3,1,2025-09-23 23:05:28,Alto,2026-05-12 08:01:18,ST-02,Em Andamento,100,5,2025-05-25,True
2C1AB0-5361,Porto do Galho 4,2024-01,1,3,2025-08-13 02:42:04,Alto,2025-01-20 20:32:14,ST-02,Em Andamento,200,5,2024-09-23,True
E23598-5848,Cardoso Verde 1,2023-07,1,3,2026-02-12 14:02:06,Crítico,2024-08-02 04:55:02,ST-01,Em Andamento,100,10,2024-09-04,True
A90722-10,Porto do Galho 4,2023-12,2,2,2025-03-01 01:53:15,Médio,2024-08-02 04:55:02,ST-02,Aberto,200,5,2024-09-23,True
C03BB0-2626,Siqueira das Pedras 2,2023-01,3,4,2025-09-05 15:54:32,Alto,2025-03-06 20:48:27,ST-02,Em Andamento,200,5,2024-09-15,True
EC1E37-1601,Siqueira das Pedras 2,2023-08,1,4,2025-07-22 09:53:11,Baixo,2024-08-02 04:55:02,ST-02,Em Andamento,300,10,2024-08-15,True
692F9C-2013,Gomes de Garcia 3,2023-11,1,2,2025-09-25 22:59:14,Médio,2025-01-20 20:32:14,ST-01,Concluído,200,5,2024-09-23,True
1D3CEE-5300,Siqueira das Pedras 2,2023-06,2,2,2025-07-12 18:39:04,Baixo,2025-03-06 20:48:27,ST-01,Concluído,400,10,2026-05-25,True
6F9CF6-6481,Porto do Galho 4,2023-03,2,3,2024-09-26 19:29:19,Baixo,2025-08-02 13:15:23,ST-01,Cancelado,400,10,2024-09-15,True
93DA78-5773,Siqueira das Pedras 2,2023-04,3,3,2024-12-02 11:25:54,Alto,2025-06-18 07:04:20,ST-02,Em Andamento,200,5,2026-05-18,True
C19732-2669,Nunes 0,2023-10,1,4,2025-05-08 08:04:48,Alto,2024-08-12 14:20:14,ST-02,Cancelado,300,5,2024-07-19,True
79CDCB-5016,Nunes 0,2023-12,4,2,2025-07-12 12:06:55,Alto,2025-10-08 04:41:09,ST-02,Aberto,400,5,2026-05-25,True
1615BF-5110,Cardoso Verde 1,2023-07,1,2,2025-08-15 07:59:48,Baixo,2026-04-14 14:30:21,ST-02,Aberto,200,5,2025-12-23,True
DFFF5F-3245,Nunes 0,2023-05,3,3,2025-01-20 06:38:04,Crítico,2026-04-14 14:30:21,ST-02,Concluído,100,10,2024-09-04,True
87B2B3-3913,Porto do Galho 4,2023-05,3,4,2024-07-14 18:48:05,Crítico,2025-10-10 09:10:13,ST-02,Em Andamento,100,10,2024-07-19,True
673CBB-5999,Nunes 0,2023-04,2,1,2024-10-12 14:52:07,Alto,2026-04-14 14:30:21,ST-01,Aberto,400,5,2024-09-04,True
D6DFBF-4406,Gomes de Garcia 3,2023-07,1,1,2024-11-12 06:58:39,Alto,2025-03-06 20:48:27,ST-01,Em Andamento,200,10,2026-05-18,True
7166AC-3634,Cardoso Verde 1,2023-08,1,2,2024-09-23 13:24:23,Baixo,2025-10-08 04:41:09,ST-02,Aberto,100,5,2024-08-15,True
6AADFE-2620,Porto do Galho 4,2023-07,3,1,2026-01-26 17:26:57,Baixo,2025-03-06 20:48:27,ST-02,Em Andamento,300,10,2025-08-29,True
9C5BE0-3532,Gomes de Garcia 3,2023-06,1,3,2025-12-09 02:37:34,Alto,2024-08-02 04:55:02,ST-02,Em Andamento,400,10,2025-05-25,True
4BB1CA-4797,Porto do Galho 4,2023-12,3,3,2026-02-13 05:56:52,Médio,2026-05-16 01:41:14,ST-01,Em Andamento,100,5,2025-08-20,True
3B5C5E-5797,Porto do Galho 4,2023-11,3,3,2025-04-26 10:56:07,Baixo,2025-01-20 20:32:14,ST-02,Aberto,100,10,2025-12-23,True
0E4C08-4611,Nunes 0,2023-08,4,1,2025-12-04 08:53:22,Alto,2024-08-23 02:13:39,ST-01,Em Andamento,300,5,2025-05-25,True
98661F-5143,Gomes de Garcia 3,2023-06,4,2,2025-03-29 08:50:17,Alto,2025-01-20 20:32:14,ST-02,Concluído,100,10,2024-09-23,True
6D558F-4626,Nunes 0,2023-01,4,4,2025-07-06 19:47:17,Crítico,2024-08-02 04:55:02,ST-02,Concluído,300,10,2026-06-25,True
54A74A-4374,Siqueira das Pedras 2,2023-04,2,4,2024-07-30 19:42:27,Baixo,2025-06-18 07:04:20,ST-01,Aberto,200,10,2024-09-15,True
0AAE86-3446,Nunes 0,2023-06,4,2,2024-10-09 12:19:18,Crítico,2025-01-20 20:32:14,ST-01,Em Andamento,100,10,2024-07-19,True
757B4B-5751,Cardoso Verde 1,2023-11,2,1,2025-07-14 19:25:10,Médio,2024-07-23 11:43:18,ST-02,Concluído,200,10,2025-08-20,True
E7231E-2211,Nunes 0,2023-07,1,3,2025-11-10 05:03:53,Médio,2026-04-24 03:21:18,ST-02,Concluído,400,5,2025-05-25,True
79E51A-914,Siqueira das Pedras 2,2023-01,2,3,2025-01-07 10:54:25,Médio,2026-04-24 03:21:18,ST-01,Concluído,200,10,2024-08-15,True
274993-6219,Gomes de Garcia 3,2023-08,2,1,2025-04-02 21:15:23,Médio,2025-01-20 20:32:14,ST-02,Aberto,400,5,2024-09-23,True
8A0CEA-889,Siqueira das Pedras 2,2023-08,4,1,2025-05-18 16:03:49,Médio,2025-03-06 20:48:27,ST-01,Cancelado,200,5,2024-09-23,True
2BB42A-6040,Cardoso Verde 1,2023-03,3,2,2025-05-29 00:18:04,Médio,2025-06-18 07:04:20,ST-02,Aberto,300,10,2024-07-19,True
E16D98-3539,Siqueira das Pedras 2,2023-01,3,3,2025-11-02 01:23:38,Baixo,2025-08-02 13:15:23,ST-02,Aberto,200,10,2024-11-12,True
9D2AB5-3752,Porto do Galho 4,2023-08,3,3,2025-02-13 05:57:18,Médio,2024-07-23 11:43:18,ST-02,Cancelado,200,10,2026-05-25,True
3F33EF-3024,Cardoso Verde 1,2023-12,4,4,2025-04-02 16:26:19,Alto,2025-04-03 20:47:40,ST-01,Cancelado,200,5,2024-07-19,True
3A2A74-4084,Nunes 0,2023-04,1,4,2026-01-04 01:33:04,Médio,2025-03-06 20:48:27,ST-01,Concluído,400,5,2025-08-29,True
9FEE17-5102,Cardoso Verde 1,2023-02,1,1,2025-02-01 14:00:41,Baixo,2025-04-03 20:47:40,ST-01,Em Andamento,100,10,2024-11-12,True
000D39-1479,Cardoso Verde 1,2023-06,3,1,2024-07-28 13:43:10,Crítico,2024-07-23 11:43:18,ST-01,Em Andamento,400,10,2024-11-12,True
098D69-478,Porto do Galho 4,2023-06,2,4,2025-11-01 21:49:31,Crítico,2026-04-14 14:30:21,ST-02,Aberto,200,10,2024-08-15,True
9E5D19-4156,Gomes de Garcia 3,2023-04,3,2,2026-05-26 22:23:38,Baixo,2024-11-04 13:58:14,ST-02,Em Andamento,300,10,2026-05-25,True
477A7F-5660,Nunes 0,2023-06,4,1,2026-06-26 01:07:44,Médio,2024-08-02 04:55:02,ST-01,Em Andamento,400,5,2025-12-23,True
FC11AE-1131,Porto do Galho 4,2023-10,1,4,2025-04-14 06:29:48,Baixo,2024-11-24 08:48:46,ST-02,Aberto,200,5,2024-09-04,True
2C52E5-6593,Gomes de Garcia 3,2023-10,4,2,2025-01-31 12:05:16,Baixo,2026-04-02 19:32:03,ST-01,Concluído,200,10,2026-05-18,True
7A3B02-1907,Gomes de Garcia 3,2023-02,2,2,2025-05-04 08:44:40,Crítico,2026-04-02 19:32:03,ST-02,Concluído,200,10,2024-09-15,True
A818FA-1617,Cardoso Verde 1,2024-01,3,4,2025-03-01 10:17:57,Crítico,2025-08-02 13:15:23,ST-02,Cancelado,400,5,2025-08-29,True
9B0667-2879,Nunes 0,2023-05,1,4,2026-01-10 09:03:02,Baixo,2024-08-02 04:55:02,ST-01,Em Andamento,200,10,2025-08-29,True
2C6CBA-127,Nunes 0,2023-06,1,3,2025-11-12 13:10:27,Crítico,2024-07-23 11:43:18,ST-01,Concluído,300,5,2024-11-12,True
F32655-643,Nunes 0,2023-11,2,4,2025-10-03 00:10:59,Médio,2026-04-02 19:32:03,ST-02,Concluído,300,10,2024-11-12,True
FA2DE8-91,Nunes 0,2023-08,2,1,2025-02-12 11:15:39,Alto,2025-10-08 04:41:09,ST-01,Cancelado,300,5,2024-09-04,True
267E8A-6346,Cardoso Verde 1,2023-02,2,1,2025-08-11 03:08:05,Alto,2026-04-02 19:32:03,ST-01,Aberto,300,5,2024-11-12,True
B66F9B-6168,Porto do Galho 4,2023-02,4,3,2025-02-02 22:31:21,Baixo,2026-06-19 17:33:40,ST-01,Concluído,100,5,2026-05-25,True
20B973-898,Gomes de Garcia 3,2023-07,2,2,2025-09-15 07:16:43,Médio,2024-08-23 02:13:39,ST-01,Cancelado,300,10,2024-09-04,True
7BC6EB-4087,Siqueira das Pedras 2,2024-01,1,4,2026-06-16 11:54:50,Crítico,2026-05-16 01:41:14,ST-01,Em Andamento,100,10,2025-05-25,True
325521-2459,Cardoso Verde 1,2023-09,2,3,2024-09-03 10:45:22,Crítico,2026-05-12 08:01:18,ST-01,Concluído,400,10,2024-07-19,True
A7758E-5393,Porto do Galho 4,2023-09,1,2,2025-12-09 05:12:03,Alto,2025-10-08 04:41:09,ST-02,Aberto,400,10,2025-05-25,True
7B2505-2331,Siqueira das Pedras 2,2024-01,3,3,2025-10-27 03:06:01,Crítico,2026-04-24 03:21:18,ST-02,Cancelado,300,5,2024-09-15,True
0EBFFE-4341,Gomes de Garcia 3,2023-07,1,4,2024-09-10 09:14:56,Alto,2025-11-22 23:28:44,ST-01,Cancelado,200,5,2026-06-25,True
072DA7-2988,Porto do Galho 4,2023-11,3,1,2025-11-08 00:44:08,Médio,2026-04-02 19:32:03,ST-02,Aberto,300,10,2026-05-18,True
E76EE4-4773,Gomes de Garcia 3,2023-04,3,3,2026-04-26 04:27:11,Médio,2026-05-16 01:41:14,ST-01,Cancelado,400,5,2024-07-19,True
1F59D9-5839,Gomes de Garcia 3,2023-07,4,3,2024-08-27 12:48:01,Alto,2026-05-16 01:41:14,ST-01,Cancelado,300,10,2024-09-04,True
